id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum
368,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16
370,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.0,1.00000000363e-15
372,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,0.5,5.00000001814e-16
373,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,0.5,5.00000001814e-16
378,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16
381,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,0.333333343267,0.333333343267,3.33333325719e-16,0.333333343267,3.33333325719e-16
384,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,0.333333343267,0.333333343267,3.33333325719e-16,0.333333343267,3.33333325719e-16
385,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.0,1.00000000363e-15
391,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16
395,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.0,1.00000000363e-15
399,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.0,1.00000000363e-15
400,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.0,1.00000000363e-15
401,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.0,1.00000000363e-15
402,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.0,1.00000000363e-15
403,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.0,1.00000000363e-15
405,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16
406,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.0,1.00000000363e-15
407,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16
414,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16
421,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,0.5,5.00000001814e-16
422,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16
424,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,0.5,5.00000001814e-16
429,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16
432,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.0,1.00000000363e-15
434,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,0.5,5.00000001814e-16
439,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,0.5,5.00000001814e-16
441,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.0,1.00000000363e-15
442,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,0.5,5.00000001814e-16
447,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16
448,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.0,1.00000000363e-15
453,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.0,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15
457,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.0,1.00000000363e-15
465,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,0.5,5.00000001814e-16
471,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16
472,0.5,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16
473,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16
474,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,0.5,5.00000001814e-16
476,2.50000000907e-16,0.25,2.50000000907e-16,2.50000000907e-16,2.50000000907e-16,0.25,0.25,2.50000000907e-16,0.25,2.50000000907e-16
477,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.0,1.00000000363e-15
479,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.0,1.00000000363e-15
480,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,0.5,5.00000001814e-16
483,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.0,1.00000000363e-15
484,0.5,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16
486,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,0.5,5.00000001814e-16
495,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,0.5,5.00000001814e-16
500,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,0.333333343267,0.333333343267,3.33333325719e-16,0.333333343267,3.33333325719e-16
503,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.0,1.00000000363e-15
504,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,0.5,5.00000001814e-16
507,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,0.333333343267,0.333333343267,3.33333325719e-16,0.333333343267,3.33333325719e-16
509,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16
512,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.0,1.00000000363e-15
515,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,0.5,5.00000001814e-16
518,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16
525,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16
526,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16
527,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.0,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15
529,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,0.5,5.00000001814e-16
531,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16
533,3.33333325719e-16,0.333333343267,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,0.333333343267,0.333333343267,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16
534,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.0,1.00000000363e-15
536,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,0.5,5.00000001814e-16
537,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,0.5,5.00000001814e-16
540,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16
541,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,0.5,5.00000001814e-16
544,2.50000000907e-16,0.25,2.50000000907e-16,2.50000000907e-16,2.50000000907e-16,0.25,0.25,2.50000000907e-16,0.25,2.50000000907e-16
546,5.00000001814e-16,0.5,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16
549,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,0.5,5.00000001814e-16
554,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.0,1.00000000363e-15
555,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,0.333333343267,0.333333343267,3.33333325719e-16,0.333333343267,3.33333325719e-16
557,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16
560,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16
565,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16
567,0.0999999940395,0.0999999940395,0.0999999940395,0.0999999940395,0.0999999940395,0.0999999940395,0.0999999940395,0.0999999940395,0.0999999940395,0.0999999940395
574,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,0.5,5.00000001814e-16
575,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.0,1.00000000363e-15
577,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,0.5,5.00000001814e-16
578,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16
579,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,0.333333343267,0.333333343267,3.33333325719e-16,0.333333343267,3.33333325719e-16
580,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16
583,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16
584,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,0.5,5.00000001814e-16
586,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,0.5,5.00000001814e-16
587,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.0,1.00000000363e-15
590,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.0,1.00000000363e-15
591,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.0,1.00000000363e-15
594,0.0999999940395,0.0999999940395,0.0999999940395,0.0999999940395,0.0999999940395,0.0999999940395,0.0999999940395,0.0999999940395,0.0999999940395,0.0999999940395
599,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,0.333333343267,0.333333343267,3.33333325719e-16,0.333333343267,3.33333325719e-16
602,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.0,1.00000000363e-15
604,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.0,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15
607,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,0.5,5.00000001814e-16
608,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16
611,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,0.5,5.00000001814e-16
612,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.0,1.00000000363e-15
613,3.33333325719e-16,0.333333343267,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,0.333333343267,3.33333325719e-16,3.33333325719e-16,0.333333343267,3.33333325719e-16
617,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,0.5,5.00000001814e-16
624,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16
625,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,0.333333343267,0.333333343267,3.33333325719e-16,0.333333343267,3.33333325719e-16
626,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.0,1.00000000363e-15
627,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,0.5,5.00000001814e-16
638,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16
639,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.0,1.00000000363e-15
640,5.00000001814e-16,0.5,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16
643,2.50000000907e-16,0.25,2.50000000907e-16,2.50000000907e-16,2.50000000907e-16,0.25,0.25,2.50000000907e-16,0.25,2.50000000907e-16
644,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.0,1.00000000363e-15
648,0.0999999940395,0.0999999940395,0.0999999940395,0.0999999940395,0.0999999940395,0.0999999940395,0.0999999940395,0.0999999940395,0.0999999940395,0.0999999940395
650,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,0.5,5.00000001814e-16
653,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,0.5,5.00000001814e-16
655,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,0.5,5.00000001814e-16
658,5.00000001814e-16,0.5,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16
659,3.33333325719e-16,0.333333343267,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,0.333333343267,3.33333325719e-16,0.333333343267,3.33333325719e-16
665,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.0,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15
666,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16
668,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,0.333333343267,0.333333343267,3.33333325719e-16,0.333333343267,3.33333325719e-16
670,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16
674,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,0.333333343267,0.333333343267,3.33333325719e-16,0.333333343267,3.33333325719e-16
679,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.0,1.00000000363e-15
683,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.0,1.00000000363e-15
686,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16
687,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.0,1.00000000363e-15
688,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.0,1.00000000363e-15
690,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16
691,3.33333325719e-16,0.333333343267,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,0.333333343267,0.333333343267,3.33333325719e-16
696,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.0,1.00000000363e-15
699,3.33333325719e-16,0.333333343267,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,0.333333343267,3.33333325719e-16,3.33333325719e-16,0.333333343267,3.33333325719e-16
701,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.0,1.00000000363e-15
702,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.0,1.00000000363e-15
703,0.0999999940395,0.0999999940395,0.0999999940395,0.0999999940395,0.0999999940395,0.0999999940395,0.0999999940395,0.0999999940395,0.0999999940395,0.0999999940395
705,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,0.333333343267,0.333333343267,3.33333325719e-16,0.333333343267,3.33333325719e-16
707,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,0.5,5.00000001814e-16
708,0.0999999940395,0.0999999940395,0.0999999940395,0.0999999940395,0.0999999940395,0.0999999940395,0.0999999940395,0.0999999940395,0.0999999940395,0.0999999940395
715,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.0,1.00000000363e-15
719,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.0,1.00000000363e-15
723,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,0.333333343267,0.333333343267,3.33333325719e-16,0.333333343267,3.33333325719e-16
725,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,0.333333343267,0.333333343267,3.33333325719e-16,0.333333343267,3.33333325719e-16
729,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.0,1.00000000363e-15
731,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16
734,3.33333325719e-16,0.333333343267,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,0.333333343267,3.33333325719e-16,3.33333325719e-16,0.333333343267,3.33333325719e-16
735,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,0.5,5.00000001814e-16
736,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.0,1.00000000363e-15
739,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,0.333333343267,0.333333343267,3.33333325719e-16,0.333333343267,3.33333325719e-16
743,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.0,1.00000000363e-15
744,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,0.5,5.00000001814e-16
746,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,0.5,5.00000001814e-16
750,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16
751,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16
761,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.00000000363e-15,1.0,1.00000000363e-15
764,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,0.5,5.00000001814e-16
770,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16
773,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,5.00000001814e-16,0.5,5.00000001814e-16,0.5,5.00000001814e-16
775,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,0.333333343267,0.333333343267,3.33333325719e-16,0.333333343267,3.33333325719e-16
780,3.33333325719e-16,0.333333343267,3.33333325719e-16,3.33333325719e-16,3.33333325719e-16,0.333333343267,3.33333325719e-16,3.33333325719e-16,0.333333343267,3.33333325719e-16
