id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum
531,-58755.078125,3991.99291992,337023.6875,66816.1328125,-25149.0039062,110394.6875,194625.8125,118950.929688,-163003.03125,323184.90625
533,-39927.6132812,28947.140625,479135.875,125339.007812,86374.1953125,-1280.51269531,364035.1875,-77945.6796875,-102561.6875,224671.578125
534,171020.953125,338754.59375,314708.1875,92325.2109375,-162880.171875,-149752.46875,218771.203125,149310.34375,-135758.109375,70082.6875
536,354051.34375,408877.09375,397602.53125,10286.9765625,-102476.984375,103034.1875,24220.2949219,-177776.90625,-117466.40625,-36782.5273438
537,307186.625,182569.140625,345289.65625,98721.3203125,85592.0546875,-104278.710938,27347.7207031,90399.9453125,-88775.796875,-172632.859375
540,14657.3125,281566.21875,150583.0,289165.875,-99788.703125,-145923.65625,277010.21875,-86312.4609375,-165349.203125,-28000.5488281
541,210614.421875,309200.03125,456173.34375,11356.5390625,-156639.40625,87212.15625,221329.046875,-175813.25,-16468.9824219,17066.2207031
544,-32625.390625,91654.4140625,385942.5625,-19637.2089844,66576.2578125,149656.453125,309438.65625,-7564.22851562,9060.83105469,116063.5
546,24134.0058594,260736.9375,484873.3125,-200288.484375,145110.328125,-60022.9101562,218148.921875,97122.140625,-126189.078125,278164.3125
549,724166.4375,252669.53125,263034.96875,114679.125,-235063.953125,-107497.203125,58105.859375,-148195.09375,1905.01831055,-60914.1835938
554,49979.0039062,374002.8125,254115.296875,209117.203125,-170607.515625,-94175.0546875,184619.640625,6433.12304688,-64336.1367188,52529.3789062
555,271171.25,400275.1875,427074.0,269306.59375,99905.359375,93723.421875,327349.53125,63741.640625,-112587.328125,212569.296875
557,113118.625,352343.625,332357.875,144928.25,106248.242188,-169231.4375,333255.84375,-61272.7265625,-92957.453125,109389.429688
560,78559.4140625,326590.4375,228920.09375,97105.5,58103.59375,-189742.765625,245890.046875,135308.46875,116434.796875,177975.71875
565,-259851.453125,475271.71875,374489.1875,-78502.6171875,313832.25,-62493.7304688,73543.640625,-68864.609375,-206016.125,289158.3125
567,102507.28125,406945.65625,244205.0625,130774.648438,-81510.609375,-81602.0078125,287647.09375,-94167.1328125,-104653.484375,136180.375
574,99418.8125,479986.0,393740.46875,-24576.0722656,-157726.890625,-35015.4960938,156843.46875,-126560.554688,-63437.8242188,-15072.1816406
575,216755.421875,210858.578125,390576.09375,44950.1875,-130791.84375,13568.4599609,148681.734375,-196357.34375,-13655.4501953,26052.9863281
577,229906.6875,216306.671875,327101.46875,236572.140625,-172534.25,24200.7519531,296530.8125,-21806.0722656,-33006.6367188,-19913.6074219
578,-293363.28125,-79995.046875,293625.5,-100671.398438,187067.875,516135.125,110444.671875,180233.4375,-138329.609375,-33978.2617188
579,68419.4609375,264081.40625,292655.15625,72489.6015625,-63937.5585938,-65953.84375,289172.46875,132824.03125,-236552.671875,32092.8925781
580,-83573.6640625,309759.53125,195187.578125,233339.8125,-49335.5703125,-226676.109375,226522.09375,-31786.5800781,51904.9257812,-9232.03710938
583,50439.4804688,357511.5,171376.375,-43163.84375,23841.140625,-206468.546875,207988.015625,-317768.1875,4390.64355469,215202.28125
584,470407.8125,408304.75,39999.2851562,344937.84375,-304530.5,-288350.8125,241361.71875,1437.49804688,26402.0488281,158477.46875
586,336513.15625,292146.78125,322071.03125,147167.078125,-113765.664062,-240581.15625,280171.34375,261785.234375,-58000.9804688,113325.46875
587,35157.9023438,347976.96875,216237.734375,374656.6875,170046.3125,36739.9179688,284413.96875,-45338.7578125,122535.921875,-19664.3886719
590,-22172.5019531,82162.9375,344771.0625,139927.484375,319374.28125,4015.73730469,364166.28125,22514.9824219,-20301.5449219,-6691.43115234
591,84042.21875,229156.828125,210674.765625,303251.25,-40823.8671875,-138774.03125,249571.296875,70042.4296875,51087.7382812,129732.546875
594,158732.28125,446275.9375,153395.453125,95264.140625,-62598.890625,-86380.5625,224962.859375,-59980.3984375,-111157.953125,161423.9375
599,57274.3710938,263204.90625,154398.109375,115632.101562,116928.382812,-286227.59375,271390.71875,153062.046875,49295.3320312,161023.578125
602,84290.140625,357509.9375,328986.40625,77401.1796875,-31707.3613281,24978.5019531,195803.359375,35410.078125,-124859.765625,72529.9140625
604,-23317.5410156,397900.9375,345514.9375,49882.6640625,18484.0742188,-89035.0234375,188785.71875,-71128.1484375,-10772.4814453,16540.1210938
607,492663.5,178453.859375,344771.9375,140166.5625,-154117.421875,-96202.875,246378.671875,-180836.984375,58617.4882812,-19438.5839844
608,-95953.46875,588687.6875,407503.4375,143018.0,65789.6484375,-268087.375,300420.03125,49711.109375,-50746.4804688,221302.34375
611,236815.859375,445436.5,252378.125,15627.8320312,-43522.8945312,-205274.5625,160164.625,-238270.75,-82876.109375,165090.8125
612,51122.1679688,77379.90625,538826.875,104641.84375,33801.0273438,46033.2382812,101161.148438,-109193.335938,-12981.8251953,4044.62744141
613,-60700.1796875,-33736.8046875,77654.3046875,121887.570312,222121.453125,150633.703125,179359.234375,-191968.21875,145732.203125,26011.6738281
617,316641.0625,175987.890625,314799.90625,131420.5,-168816.078125,-22390.8730469,192596.328125,-167582.609375,-15240.6376953,-97443.15625
624,-36550.8476562,302502.0,405235.5,157.104995728,35143.3671875,-114239.570312,155080.28125,38413.4140625,-348913.625,-12891.9658203
625,210385.21875,168091.375,225883.90625,84950.5234375,29978.0292969,-109356.328125,210990.984375,31982.8085938,-235353.328125,159212.28125
626,119680.53125,316712.09375,238987.875,101994.351562,-49873.0820312,-18374.8105469,231787.140625,3352.34790039,-28755.8886719,70647.734375
627,282026.5625,136165.953125,235791.84375,209718.59375,-210566.6875,-143048.15625,139446.671875,28213.0996094,120332.453125,-24660.2792969
638,169842.5625,170228.78125,431912.375,805.382324219,-14859.3496094,-211842.875,20832.2480469,94815.2265625,-215680.984375,242031.953125
639,278615.875,380083.5625,329979.1875,53171.75,-93915.5390625,-40413.0039062,232411.328125,-62794.4257812,-128879.546875,30999.0722656
640,194283.078125,299027.53125,311677.875,165706.859375,-259107.6875,47392.9648438,272575.84375,-158043.75,-105062.890625,35470.0039062
643,35349.1132812,301905.40625,407227.625,47517.3046875,30991.9667969,-74690.3359375,305126.46875,-80102.875,-171115.671875,135242.375
644,226158.171875,417966.125,203769.375,1501.35888672,-71525.2265625,-184142.375,172046.484375,91516.9296875,-160567.671875,142578.3125
648,79149.25,390647.5,255248.0,82303.765625,-98854.0859375,-56528.1054688,299072.53125,-68936.8046875,-65531.1992188,86346.4140625
650,260807.390625,288018.21875,350740.84375,78687.8046875,-92136.265625,-286155.4375,301318.8125,102406.273438,-68622.421875,41538.9492188
653,151593.671875,391219.6875,245615.390625,38390.9335938,-19647.0097656,-131663.3125,212882.171875,-10603.1640625,-13745.1376953,108578.390625
655,455776.90625,356663.34375,349102.3125,-69295.8984375,-49803.0078125,-75718.28125,330207.59375,-125013.664062,-47524.7929688,228633.78125
658,49907.7421875,398175.53125,161957.28125,-189121.046875,195396.34375,-58978.828125,-1114.82189941,-209726.90625,-74891.296875,76264.890625
659,147361.578125,310744.59375,303281.625,76157.3046875,64949.171875,136590.828125,175502.984375,-257471.546875,-100415.734375,52994.3398438
665,-73426.078125,340077.625,250564.78125,104520.164062,16768.7304688,-117401.3125,235688.671875,127542.40625,-10480.1064453,47173.7539062
666,128518.859375,425582.40625,227509.03125,76388.6953125,-46451.3320312,-130371.257812,308944.03125,-169042.3125,-69170.9375,248045.40625
668,60019.2734375,383943.375,433039.75,88824.703125,328585.6875,-50193.0859375,61138.9296875,-103277.046875,-46722.8242188,268696.0625
670,62665.9648438,168725.65625,444128.71875,246946.953125,5146.25683594,-86468.4609375,305598.65625,88329.4453125,-40641.7617188,47542.0976562
674,33234.5859375,310949.28125,212869.0,126950.101562,-71020.515625,-115899.742188,312096.09375,24621.7089844,-321863.3125,150903.015625
679,87888.09375,394258.0,221853.5625,222498.3125,42242.265625,-243784.234375,231527.421875,12964.7011719,57820.3007812,12265.4707031
683,91826.546875,118608.226562,210609.78125,161624.9375,-116116.421875,7690.81542969,153603.328125,-92060.2734375,18907.1113281,58029.1679688
686,79109.578125,100842.765625,318794.28125,5224.60986328,-36356.2734375,-7265.29394531,164551.765625,-79632.9609375,-212248.46875,231588.109375
687,-118025.460938,293341.96875,353784.875,-39465.7421875,66106.4140625,-136436.96875,-172726.734375,-266342.34375,18363.5175781,-59863.0039062
688,40291.3984375,443182.78125,221915.46875,170371.0,-58325.734375,-96400.5859375,189746.765625,-6171.18164062,63187.4257812,172340.03125
690,89841.109375,460908.625,111240.9375,143558.484375,-144987.328125,-156213.28125,202177.796875,-175024.125,53645.0195312,245516.90625
691,59352.8476562,101060.578125,148239.90625,96222.1015625,325959.125,51391.1914062,192142.296875,-244837.375,220011.96875,31735.8925781
696,-40442.0117188,297498.4375,192757.890625,112621.507812,-126185.554688,-40845.4804688,245558.015625,48131.84375,35463.3945312,-5019.15380859
699,67528.109375,135693.5625,278979.0625,-168398.109375,172874.765625,2005.43359375,102182.953125,-150905.453125,-44619.7304688,233657.28125
701,232965.484375,476498.0,323801.09375,6402.68701172,-134960.9375,-72507.046875,67534.375,-258281.203125,-199188.171875,-122518.085938
702,166725.140625,401379.625,181990.34375,143284.421875,-31262.8886719,-188991.015625,283740.71875,23117.4316406,67805.203125,24070.4394531
703,195764.640625,508313.71875,289559.59375,-58347.4296875,-4509.97265625,-84544.546875,169210.65625,-105095.054688,-137927.046875,220373.0625
705,170092.765625,317509.09375,184760.421875,177659.640625,69584.65625,-213241.09375,288553.34375,195422.5625,-71789.171875,-27282.8105469
707,86533.734375,200668.359375,355249.21875,59352.3671875,132143.921875,-52517.4335938,419190.40625,-42182.8828125,-74821.671875,45915.0039062
708,188125.578125,276572.3125,383413.9375,187136.984375,-140488.390625,67111.421875,259645.734375,-111193.742188,-43372.1054688,-65763.3828125
715,86742.390625,574504.25,95059.9453125,91272.8203125,5916.83447266,-142827.65625,204012.296875,18908.0839844,-18314.2324219,48468.1757812
719,263058.71875,363422.90625,199511.109375,-121326.773438,60412.5351562,-76365.5078125,193174.40625,-51360.8984375,-57935.0429688,181377.765625
723,-51370.2382812,321534.90625,323580.125,-29658.6953125,66526.21875,-245429.71875,240792.0,75776.1796875,-472933.34375,298560.8125
725,-58439.03125,346558.03125,421645.125,-113761.1875,-85899.5,33908.3632812,160441.3125,183537.859375,-175947.09375,52949.9570312
729,129512.53125,350622.125,385324.03125,151627.046875,32071.125,-172595.390625,220269.609375,-94652.8046875,76094.265625,69203.6875
731,155812.015625,203686.515625,185606.921875,219560.53125,-76162.6953125,-275268.96875,345220.5625,95243.0546875,23282.8925781,-18317.7636719
734,25322.3691406,573537.875,312823.6875,-109064.59375,184983.78125,137408.421875,45037.7578125,82812.6640625,-154573.703125,250764.921875
735,271959.09375,310677.78125,410510.96875,38566.0195312,-185810.765625,75599.8203125,159294.421875,-186129.390625,-119832.203125,38453.6445312
736,196371.234375,234447.78125,80485.671875,285385.03125,-102080.585938,-179069.390625,280400.21875,50659.671875,-50144.9804688,-71776.0859375
739,186166.265625,372325.3125,335949.53125,20462.265625,-5487.48730469,-87931.40625,185476.125,-208809.9375,-105610.09375,-5736.16943359
743,29645.1542969,425150.5,87185.015625,153529.6875,-151597.96875,-67736.34375,209092.671875,-26155.9785156,-63461.4492188,134747.96875
744,288243.3125,268671.21875,298789.75,147211.796875,88894.78125,-66026.2421875,324392.46875,177365.375,52209.6445312,67175.125
746,299402.5625,261014.703125,415865.09375,192209.734375,-264540.09375,942.612304688,209814.34375,-128326.273438,69401.046875,-25789.0917969
750,28047.0664062,377482.46875,110042.1875,251891.296875,-117897.75,-193638.09375,255868.875,57379.2929688,70292.015625,109003.296875
751,118346.820312,358268.28125,194186.484375,215924.078125,-41609.6523438,-91138.9765625,266156.21875,79192.8046875,-42382.3242188,8812.41601562
761,34218.6679688,195450.921875,231809.265625,186138.390625,-37898.4921875,-50161.5742188,232324.171875,30664.0449219,-4301.07519531,68808.125
764,344515.1875,290855.34375,342188.5,165760.359375,-286547.53125,57801.8203125,137187.671875,-128627.90625,25711.3925781,-27019.6855469
770,62337.8632812,250295.8125,342746.96875,197267.0625,54337.6171875,-157548.625,322936.71875,87151.8046875,-14802.0751953,129760.976562
773,216113.65625,359732.03125,397873.0,114467.898438,26149.4570312,-181127.90625,306396.0625,39802.6484375,19768.8925781,23032.0019531
775,15249.0488281,521075.40625,92049.921875,58060.4570312,-85182.09375,2728.50292969,254666.15625,-74977.4921875,-2168.79418945,44502.3789062
780,131646.015625,359098.875,197400.65625,170987.84375,-130482.34375,-84682.03125,315387.9375,-226858.265625,-105103.59375,221754.1875
781,156402.1875,363942.5625,375922.875,15686.5957031,99115.046875,-29289.9667969,218289.40625,22213.1542969,10399.3623047,11924.1894531
782,-110402.125,369784.625,185166.90625,87416.7578125,-27964.8554688,-273055.0625,173558.375,-51246.8828125,48262.8320312,263565.3125
783,206458.796875,367873.15625,339519.84375,138249.0625,-57109.3984375,-144036.109375,283924.84375,-68370.2578125,-213009.28125,149677.9375
786,201267.796875,345427.90625,325963.59375,-71820.9140625,226037.578125,-140158.015625,94523.125,-78510.8359375,22271.4238281,127564.992188
790,1228.41394043,443508.9375,246527.375,-107289.578125,-16226.8662109,-135032.609375,-66602.1171875,-132631.40625,-6885.60644531,-16271.5351562
791,6062.94189453,352820.90625,367504.625,57268.6914062,-61283.8164062,-170259.03125,95047.421875,94537.3671875,-168683.328125,6896.76806641
795,130272.195312,456259.40625,249738.15625,59664.1523438,-57533.34375,-69204.53125,241726.375,-130627.203125,-69959.265625,131448.71875
799,-28491.5644531,412842.3125,158050.5,224318.890625,-99488.234375,-134766.5625,145279.328125,34351.78125,110369.703125,115272.3125
804,26420.3222656,364451.21875,207588.34375,214536.609375,-112324.1875,-111912.101562,94992.375,-52560.7226562,-39051.6992188,78534.09375
814,158912.21875,284271.46875,492603.21875,132883.9375,-6151.22558594,-197042.71875,431506.03125,-86290.8125,44540.5195312,-31357.5839844
817,27797.1132812,77102.875,456759.34375,93865.8203125,66914.25,-56885.5117188,99102.765625,7834.72070312,-130921.453125,361806.53125
818,211249.515625,300967.875,423580.5625,-78397.6328125,139.719665527,108162.421875,68333.0546875,174682.53125,-66496.984375,72276.5859375
819,124206.898438,351542.59375,217883.84375,121173.101562,-70171.375,15119.1279297,277805.96875,-108145.601562,-12252.2626953,81565.640625
820,394744.8125,239172.671875,448458.6875,187756.078125,-224860.4375,6149.26074219,228950.09375,-156838.78125,75328.109375,-47358.1679688
829,347434.84375,312916.90625,434160.0,145766.40625,-169426.78125,-33031.1210938,250002.40625,-116273.375,-67027.21875,-14325.1542969
830,-185729.921875,328082.25,187318.671875,111870.226562,141753.171875,-127639.34375,351230.34375,-10156.5371094,-95292.140625,197685.234375
832,466731.46875,374121.53125,425737.75,88729.7734375,-172267.859375,-26649.4667969,124536.398438,113814.164062,281.674560547,116782.828125
833,144626.984375,232633.875,62134.8945312,373621.4375,-197655.046875,-155756.96875,213297.21875,152614.3125,-43265.8554688,32515.0800781
834,-38642.9414062,20863.9453125,375189.34375,-129398.914062,58993.4257812,341191.4375,209274.25,100297.726562,29946.7675781,37950.2851562
835,-35875.171875,482695.75,107099.984375,154308.515625,-127772.921875,-113441.0,66829.046875,19149.2832031,51611.6132812,96933.6640625
836,244162.171875,425091.875,249671.4375,66990.0,-48949.3828125,-174634.359375,322106.78125,-114753.914062,-675.512939453,161386.21875
842,30021.7871094,145218.171875,566278.875,-169559.21875,24752.21875,-70691.3515625,158857.234375,53197.6640625,-105764.015625,210923.296875
843,150193.859375,445802.21875,193276.8125,-107831.710938,-2478.56542969,-127456.640625,152587.8125,-198565.21875,-78891.984375,251167.53125
845,518890.40625,262515.375,254224.78125,189867.0,-48458.6171875,-107065.210938,115231.53125,-61234.7773438,20968.3613281,-91974.6875
846,27287.6015625,371388.6875,268072.0625,160362.6875,72851.8515625,-112607.648438,182285.90625,72416.3984375,-22464.4511719,142054.25
857,236364.3125,362533.15625,365072.375,-19622.1914062,-7538.16992188,-148197.0,334965.34375,-331221.46875,-135000.171875,213666.625
872,299776.75,320833.71875,449356.625,46681.4453125,-243027.328125,-48914.4375,215464.484375,-89179.6328125,13562.1123047,65064.2226562
880,491961.75,251270.40625,171876.96875,229503.796875,-153339.15625,-126902.804688,1300.56872559,-7156.58789062,16090.1748047,-27317.2011719
884,139013.4375,361254.25,296490.4375,29912.2070312,27461.6269531,-113907.34375,203896.796875,15450.8730469,-117562.953125,85810.125
887,-43057.8085938,299845.15625,209795.875,107663.796875,-87355.53125,-121348.539062,343132.8125,-113452.65625,-47617.0429688,54322.5585938
888,-90485.0078125,198906.546875,265216.4375,196435.3125,-64125.3046875,-95732.71875,172084.140625,-112367.859375,80988.921875,14819.1738281
889,591.767456055,335380.0625,215887.71875,218758.0625,51813.2890625,-162731.921875,259015.625,83038.9375,186466.234375,3936.50244141
890,-126417.632812,361956.34375,290274.875,86278.9765625,-63681.3828125,-130858.289062,70363.328125,-21002.5058594,-35465.4179688,100685.320312
891,343105.71875,362628.5625,99222.921875,216303.171875,-125347.5625,-349096.96875,279664.28125,114829.0625,227712.203125,170629.8125
895,-82166.546875,347205.75,168622.84375,10058.3183594,35576.2304688,-239703.109375,282481.0,-17219.8300781,-126449.921875,134058.875
902,679379.1875,231814.171875,205850.765625,115084.296875,-182259.171875,-187083.65625,23323.1386719,-95243.21875,-90742.9375,-145389.75
903,-46030.359375,397302.03125,191432.859375,64462.5859375,39309.2421875,-186460.875,232313.953125,-14166.0039062,-90474.109375,135341.21875
905,160995.953125,213270.984375,318021.25,75866.1484375,155205.203125,-103893.328125,169798.75,-169694.90625,128253.40625,-162376.15625
909,129064.742188,331456.9375,257132.671875,173472.125,-75582.53125,-131815.578125,125253.53125,-37573.953125,-40683.4492188,46430.0507812
913,108774.945312,438615.90625,204382.4375,127002.210938,-45812.859375,-97054.265625,150888.765625,-57323.828125,-149360.859375,162614.78125
921,201845.578125,395179.59375,385081.90625,114006.414062,-69724.1171875,11669.4208984,307444.3125,-82989.9375,5823.92480469,88375.21875
922,108012.460938,317131.15625,135237.65625,-180487.390625,184795.671875,-45387.5273438,84489.59375,-80060.5234375,-35920.8867188,181577.09375
925,22932.8320312,108911.179688,91845.109375,153059.75,-80654.0390625,-112465.5625,478477.09375,76176.4296875,-134317.421875,130914.132812
929,119571.5,416278.15625,215596.34375,81818.1171875,110140.453125,-223907.0,196404.828125,3900.65039062,-57317.0429688,7279.34619141
930,4059.70092773,419783.6875,257800.25,149868.953125,-84278.953125,-87125.015625,321559.78125,-132586.96875,-73563.921875,103243.96875
935,157094.796875,422221.5,233597.46875,-32401.8046875,5838.79980469,-139988.828125,175000.6875,25186.2597656,-28383.2324219,196940.671875
940,110697.234375,360598.34375,115422.945312,-97332.0078125,40482.5039062,-251174.203125,191522.796875,-254102.5625,-66723.421875,132895.0
941,76040.7421875,392344.5625,61208.4101562,300875.46875,-103014.125,-83251.140625,239957.125,175877.75,148930.140625,41721.4882812
943,280703.8125,192068.734375,441957.0625,46029.8671875,21537.4804688,-16282.3876953,45144.71875,-226866.234375,-54985.3867188,-148982.25
945,1477.7947998,395066.46875,364553.6875,25799.9453125,103592.765625,6362.25292969,186211.390625,-21790.5332031,-225055.390625,2551.46337891
946,-88113.6015625,107613.265625,261968.09375,254384.953125,-65160.0195312,43831.1132812,229695.640625,129469.679688,71749.078125,-2973.06005859
947,-42459.0742188,422907.96875,258456.0,47777.421875,-75023.6796875,-170542.578125,204732.703125,-134226.65625,43341.3632812,271964.15625
950,22737.7558594,48584.03125,592832.625,-123823.257812,-62842.8515625,87533.296875,156339.640625,36965.9765625,-215050.578125,-21729.9003906
953,197767.328125,286434.53125,224873.296875,189424.765625,-74726.8515625,-96303.71875,349560.90625,-93455.7109375,59353.5820312,36098.6289062
957,19079.3496094,-27346.0703125,416872.71875,-160571.65625,-50729.9609375,434968.125,240258.078125,74189.5078125,-37436.1210938,55850.15625
964,101598.523438,334903.3125,295052.0625,105486.632812,-58376.2890625,-15583.7001953,253393.453125,41921.8632812,-138934.296875,89621.671875
965,64787.5664062,220189.53125,285056.0625,246890.71875,67195.8203125,178472.09375,233174.890625,140850.296875,107439.375,-7395.99755859
967,221786.15625,322091.71875,216585.640625,-64920.5976562,420890.15625,-120425.171875,-232872.609375,15751.6777344,74232.609375,113589.25
973,8705.86132812,153586.453125,357146.125,44681.5859375,-100312.929688,89027.015625,92906.90625,39903.828125,-189881.59375,54650.3984375
974,422605.4375,350382.65625,464499.6875,-6872.59423828,-33479.9296875,155166.875,220943.046875,-120750.226562,-199925.34375,195981.296875
977,81424.46875,307.203887939,258789.65625,-202228.390625,161003.859375,540569.3125,135838.609375,113891.335938,4661.11230469,107450.203125
980,57402.5546875,415344.4375,221973.546875,88202.9296875,-65245.25,-141143.65625,35552.9804688,-43487.0742188,169441.921875,156294.59375
982,347298.3125,235602.15625,219497.953125,219286.640625,-231410.421875,-189155.96875,91053.328125,199737.359375,161947.859375,150082.40625
984,128689.0,316807.09375,311952.875,109627.648438,-141448.46875,52869.6445312,268220.90625,-37697.3046875,24521.8613281,91426.578125
986,67211.5,426832.875,116413.625,120695.710938,34400.6757812,-278825.8125,269061.5625,51999.796875,-93795.484375,15085.2285156
988,-62835.96875,350422.375,295737.03125,-64407.8476562,-12853.8232422,-103042.15625,159160.8125,-190258.15625,-89524.046875,261705.171875
991,-111684.296875,181624.0,248834.140625,190540.828125,35372.6875,-34480.9335938,229786.703125,159866.453125,-205291.921875,79024.6484375
997,117855.859375,-1045.37426758,74186.765625,-90430.1015625,250234.953125,264282.09375,101691.476562,-84334.7421875,215868.859375,120582.40625
998,37527.0429688,306159.78125,298245.03125,90205.9609375,12169.0019531,11036.2060547,339205.5,-164499.34375,-153922.703125,119012.09375
1008,98788.28125,265472.6875,233174.765625,40771.7929688,101499.15625,345.9140625,184058.78125,95395.8359375,-116614.484375,238636.4375
1009,159645.59375,431426.125,167980.265625,-98408.1796875,137527.546875,-264569.875,151133.40625,-142956.953125,-43710.4492188,215860.421875
1012,230764.390625,413126.40625,366497.4375,-46234.1953125,36667.2578125,-95925.6328125,116999.328125,-115533.9375,-127343.453125,119793.320312
1015,-136798.328125,408438.0,312627.59375,47518.390625,-38557.0351562,-63156.1015625,172769.765625,-67237.28125,5815.58105469,114685.765625
1018,434282.71875,217429.59375,551075.3125,74857.328125,-150655.078125,20804.0253906,58631.8789062,-57624.3359375,2738.73706055,-74489.53125
1020,-101437.328125,427945.375,-72050.359375,84170.5234375,-42461.2851562,-278862.84375,213405.828125,-171255.65625,91855.671875,207326.84375
1022,27698.5683594,361945.15625,261481.203125,121485.632812,44088.3359375,25640.4785156,141186.53125,121898.242188,-89035.640625,91416.21875
1026,391221.4375,451612.09375,290119.28125,89954.671875,-203610.328125,-80021.0859375,305604.34375,-11584.7734375,-134177.984375,80825.3125
1028,-40273.4023438,213439.65625,455377.09375,2314.72412109,154040.359375,22139.3808594,126836.976562,-41550.7382812,-164765.078125,187992.28125
1029,150843.890625,308538.625,276530.375,271750.5,71410.1015625,-244063.28125,273899.28125,141703.25,-60055.9804688,43711.5976562
1033,100919.90625,386642.0625,165200.796875,68477.21875,-102902.351562,-140886.9375,224480.953125,-255858.8125,-13043.4814453,205362.25
1035,-116919.789062,395860.625,175312.9375,166385.578125,165054.25,-97152.546875,261967.203125,-144406.578125,-28317.4199219,100483.539062
1038,26047.8652344,441120.03125,300113.0625,-77053.1953125,288574.1875,83884.1640625,194084.109375,165799.296875,-94716.890625,313888.0
1043,-102865.171875,316995.1875,188510.125,200988.515625,-71743.234375,-125131.21875,195506.828125,-92700.3046875,-30031.2011719,-41772.2578125
1044,259612.390625,425357.28125,329683.65625,87179.2109375,-85464.8203125,-4207.21582031,336983.25,-31528.2910156,57442.9882812,47752.4179688
1045,342354.21875,427831.8125,259628.0625,134336.96875,-253561.078125,-63725.1132812,132521.453125,18295.5839844,237928.296875,187033.578125
1047,12813.9980469,410750.0,32937.3320312,221932.640625,-122819.640625,-201072.09375,317756.34375,-18549.1972656,-55566.8867188,186314.0625
1050,-12163.2832031,320935.78125,377543.1875,278247.71875,32788.5625,-16108.5869141,267957.65625,-98852.890625,-121449.8125,155536.0625
1053,32100.6191406,401030.34375,374872.25,28445.2890625,-7730.40429688,-77297.015625,228547.390625,-141199.859375,-115526.078125,146427.5625
1054,-21884.7675781,311971.75,263243.9375,-3102.86767578,-112029.6875,-11834.1220703,222918.21875,-28768.4160156,65701.015625,14822.0332031
1055,215100.328125,248604.015625,438867.75,48579.2460938,-25336.4394531,-24318.8730469,94693.28125,-166034.40625,-150470.359375,-55947.1757812
1057,328250.3125,265627.1875,373593.1875,-3851.43798828,-177121.703125,9963.35058594,173783.40625,-254876.453125,-107429.609375,-17735.1855469
1058,22419.8417969,-87006.546875,431334.125,194536.5,17351.8203125,11228.7998047,151082.96875,338378.96875,122461.984375,-131004.21875
1060,-93730.0078125,-23345.0234375,300213.59375,-105087.070312,177380.65625,439135.15625,211437.75,229361.8125,-51492.0742188,-110175.484375
1063,229652.953125,200315.640625,423234.34375,57152.1484375,-179478.3125,166111.171875,222597.984375,-228718.4375,-24797.0136719,-124189.015625
1064,280483.90625,306593.9375,348631.03125,668.319824219,-21474.953125,-88531.9921875,344398.59375,17405.8183594,-144339.578125,-8228.27148438
1067,204397.875,319023.625,249822.890625,169016.609375,-192388.453125,-65459.1054688,267875.28125,-25986.1269531,-22347.7324219,52565.7695312
1068,330259.375,443929.1875,310465.8125,-28517.75,-44709.5078125,-218984.25,70251.46875,-248472.171875,-120019.890625,165426.9375
1069,355186.0,115839.179688,350247.21875,113402.96875,-145913.515625,76974.625,102712.367188,-255530.328125,-40261.3867188,-50826.7773438
1070,50447.9414062,407652.53125,380164.09375,19030.7421875,108068.765625,-188176.34375,217437.203125,-245151.546875,-193447.734375,33313.09375
1071,261760.34375,339799.125,337697.78125,240930.609375,-292255.21875,4534.85449219,285366.5,-14450.5722656,-106295.484375,19860.5019531
1074,53250.9335938,450192.1875,75153.1875,125742.085938,-168068.734375,-130589.429688,88351.8359375,-90840.0859375,12389.1123047,37000.1289062
1075,-91877.609375,-32347.234375,271773.1875,-8053.83642578,-107000.414062,267430.125,161659.53125,73760.59375,-226929.0625,157907.96875
1078,143199.859375,281964.28125,397942.09375,30564.6328125,-9397.87402344,-136971.96875,213803.28125,14915.8535156,17258.8925781,12796.5566406
1079,-765.009887695,443726.0625,243724.515625,118709.335938,47697.8398438,-193069.40625,154832.515625,90868.328125,45584.9570312,18967.0527344
1082,93421.6953125,528033.3125,167139.515625,7661.83935547,59608.3671875,-264094.8125,147133.046875,-114604.867188,-12856.6376953,-19525.3574219
1084,47612.6132812,450036.875,234394.40625,163846.078125,-23126.7519531,-67966.5234375,249549.28125,-78429.9375,-166381.015625,-8186.51318359
1086,132599.546875,69603.28125,548728.125,118329.78125,52834.5078125,-7628.62207031,98433.1171875,-100728.9375,-215950.140625,95741.078125
1091,24052.9785156,420278.96875,258929.15625,-48369.5898438,42173.3867188,-176078.0625,161436.015625,-99412.8046875,-62838.9492188,193729.9375
1092,-5108.16943359,419448.6875,219249.9375,58421.0546875,-55377.9101562,-166247.25,341244.15625,-54108.9882812,-139851.9375,43350.9960938
1099,165974.078125,334124.4375,354733.0625,207477.734375,-165999.1875,-94141.28125,267188.46875,-120551.789062,62904.6445312,5154.51806641
1102,35160.7265625,370756.25,275793.8125,314277.4375,20158.640625,86818.7734375,399213.90625,63002.1640625,218840.203125,-45708.0429688
