,id,image,species
692,2277,./data/standardized_images/2277.jpg,Quercus_Pubescens
693,2278,./data/standardized_images/2278.jpg,Quercus_Pubescens
694,2279,./data/standardized_images/2279.jpg,Quercus_Pubescens
695,2280,./data/standardized_images/2280.jpg,Quercus_Suber
696,2281,./data/standardized_images/2281.jpg,Quercus_Suber
697,2282,./data/standardized_images/2282.jpg,Quercus_Suber
698,2283,./data/standardized_images/2283.jpg,Quercus_Suber
699,2284,./data/standardized_images/2284.jpg,Quercus_Suber
700,2285,./data/standardized_images/2285.jpg,Quercus_Pontica
701,2286,./data/standardized_images/2286.jpg,Quercus_Pontica
702,2287,./data/standardized_images/2287.jpg,Quercus_Pontica
703,2288,./data/standardized_images/2288.jpg,Quercus_Pontica
704,2289,./data/standardized_images/2289.jpg,Quercus_Pontica
705,2290,./data/standardized_images/2290.jpg,Ilex_Aquifolium
706,2291,./data/standardized_images/2291.jpg,Ilex_Aquifolium
707,2292,./data/standardized_images/2292.jpg,Ilex_Aquifolium
708,2293,./data/standardized_images/2293.jpg,Ilex_Aquifolium
709,2294,./data/standardized_images/2294.jpg,Ilex_Aquifolium
710,2295,./data/standardized_images/2295.jpg,Celtis_Koraiensis
711,2296,./data/standardized_images/2296.jpg,Celtis_Koraiensis
712,2297,./data/standardized_images/2297.jpg,Celtis_Koraiensis
713,2298,./data/standardized_images/2298.jpg,Celtis_Koraiensis
714,2299,./data/standardized_images/2299.jpg,Celtis_Koraiensis
715,2300,./data/standardized_images/2300.jpg,Lithocarpus_Cleistocarpus
716,2301,./data/standardized_images/2301.jpg,Lithocarpus_Cleistocarpus
717,2302,./data/standardized_images/2302.jpg,Lithocarpus_Cleistocarpus
718,2303,./data/standardized_images/2303.jpg,Lithocarpus_Cleistocarpus
719,2304,./data/standardized_images/2304.jpg,Lithocarpus_Cleistocarpus
720,2305,./data/standardized_images/2305.jpg,Acer_Saccharinum
721,2306,./data/standardized_images/2306.jpg,Acer_Saccharinum
722,2307,./data/standardized_images/2307.jpg,Acer_Saccharinum
723,2308,./data/standardized_images/2308.jpg,Acer_Saccharinum
724,2309,./data/standardized_images/2309.jpg,Acer_Saccharinum
725,2310,./data/standardized_images/2310.jpg,Magnolia_Salicifolia
726,2311,./data/standardized_images/2311.jpg,Magnolia_Salicifolia
727,2312,./data/standardized_images/2312.jpg,Magnolia_Salicifolia
728,2313,./data/standardized_images/2313.jpg,Magnolia_Salicifolia
729,2314,./data/standardized_images/2314.jpg,Magnolia_Salicifolia
730,2315,./data/standardized_images/2315.jpg,Quercus_Crassifolia
731,2316,./data/standardized_images/2316.jpg,Quercus_Crassifolia
732,2317,./data/standardized_images/2317.jpg,Quercus_Crassifolia
733,2318,./data/standardized_images/2318.jpg,Quercus_Crassifolia
734,2319,./data/standardized_images/2319.jpg,Quercus_Crassifolia
735,2320,./data/standardized_images/2320.jpg,Fagus_Sylvatica
736,2321,./data/standardized_images/2321.jpg,Fagus_Sylvatica
737,2322,./data/standardized_images/2322.jpg,Fagus_Sylvatica
738,2323,./data/standardized_images/2323.jpg,Fagus_Sylvatica
739,2324,./data/standardized_images/2324.jpg,Fagus_Sylvatica
740,2325,./data/standardized_images/2325.jpg,Quercus_Trojana
741,2326,./data/standardized_images/2326.jpg,Quercus_Trojana
742,2327,./data/standardized_images/2327.jpg,Quercus_Trojana
743,2328,./data/standardized_images/2328.jpg,Quercus_Trojana
744,2329,./data/standardized_images/2329.jpg,Quercus_Trojana
745,2330,./data/standardized_images/2330.jpg,Quercus_Afares
746,2331,./data/standardized_images/2331.jpg,Quercus_Afares
747,2332,./data/standardized_images/2332.jpg,Quercus_Afares
748,2333,./data/standardized_images/2333.jpg,Quercus_Afares
749,2334,./data/standardized_images/2334.jpg,Quercus_Afares
750,2335,./data/standardized_images/2335.jpg,Quercus_Palustris
751,2336,./data/standardized_images/2336.jpg,Quercus_Palustris
752,2337,./data/standardized_images/2337.jpg,Quercus_Palustris
753,2338,./data/standardized_images/2338.jpg,Quercus_Palustris
754,2339,./data/standardized_images/2339.jpg,Quercus_Palustris
755,2340,./data/standardized_images/2340.jpg,Quercus_Imbricaria
756,2341,./data/standardized_images/2341.jpg,Quercus_Imbricaria
757,2342,./data/standardized_images/2342.jpg,Quercus_Imbricaria
758,2343,./data/standardized_images/2343.jpg,Quercus_Imbricaria
759,2344,./data/standardized_images/2344.jpg,Quercus_Imbricaria
760,2345,./data/standardized_images/2345.jpg,Eucalyptus_Urnigera
761,2346,./data/standardized_images/2346.jpg,Eucalyptus_Urnigera
762,2347,./data/standardized_images/2347.jpg,Eucalyptus_Urnigera
763,2348,./data/standardized_images/2348.jpg,Eucalyptus_Urnigera
764,2349,./data/standardized_images/2349.jpg,Eucalyptus_Urnigera
765,2350,./data/standardized_images/2350.jpg,Quercus_Ilex
766,2351,./data/standardized_images/2351.jpg,Quercus_Ilex
767,2352,./data/standardized_images/2352.jpg,Quercus_Ilex
768,2353,./data/standardized_images/2353.jpg,Quercus_Ilex
769,2354,./data/standardized_images/2354.jpg,Quercus_Ilex
770,2355,./data/standardized_images/2355.jpg,Acer_Circinatum
771,2356,./data/standardized_images/2356.jpg,Acer_Circinatum
772,2357,./data/standardized_images/2357.jpg,Acer_Circinatum
773,2358,./data/standardized_images/2358.jpg,Acer_Circinatum
774,2359,./data/standardized_images/2359.jpg,Acer_Circinatum
775,2360,./data/standardized_images/2360.jpg,Phildelphus
776,2361,./data/standardized_images/2361.jpg,Phildelphus
777,2362,./data/standardized_images/2362.jpg,Phildelphus
778,2363,./data/standardized_images/2363.jpg,Phildelphus
779,2364,./data/standardized_images/2364.jpg,Phildelphus
780,2365,./data/standardized_images/2365.jpg,Quercus_Crassipes
781,2366,./data/standardized_images/2366.jpg,Quercus_Crassipes
782,2367,./data/standardized_images/2367.jpg,Quercus_Crassipes
783,2368,./data/standardized_images/2368.jpg,Quercus_Crassipes
784,2369,./data/standardized_images/2369.jpg,Quercus_Crassipes
785,2370,./data/standardized_images/2370.jpg,Cornus_Controversa
786,2371,./data/standardized_images/2371.jpg,Cornus_Controversa
787,2372,./data/standardized_images/2372.jpg,Cornus_Controversa
788,2373,./data/standardized_images/2373.jpg,Cornus_Controversa
789,2374,./data/standardized_images/2374.jpg,Cornus_Controversa
790,2375,./data/standardized_images/2375.jpg,Quercus_Hartwissiana
791,2376,./data/standardized_images/2376.jpg,Quercus_Hartwissiana
792,2377,./data/standardized_images/2377.jpg,Quercus_Hartwissiana
793,2378,./data/standardized_images/2378.jpg,Quercus_Hartwissiana
794,2379,./data/standardized_images/2379.jpg,Quercus_Hartwissiana
795,2380,./data/standardized_images/2380.jpg,Quercus_Variabilis
796,2381,./data/standardized_images/2381.jpg,Quercus_Variabilis
797,2382,./data/standardized_images/2382.jpg,Quercus_Variabilis
798,2383,./data/standardized_images/2383.jpg,Quercus_Variabilis
799,2384,./data/standardized_images/2384.jpg,Quercus_Variabilis
800,2385,./data/standardized_images/2385.jpg,Quercus_x_Turneri
801,2386,./data/standardized_images/2386.jpg,Quercus_x_Turneri
802,2387,./data/standardized_images/2387.jpg,Quercus_x_Turneri
803,2388,./data/standardized_images/2388.jpg,Quercus_x_Turneri
804,2389,./data/standardized_images/2389.jpg,Quercus_x_Turneri
805,2390,./data/standardized_images/2390.jpg,Populus_Nigra
806,2391,./data/standardized_images/2391.jpg,Populus_Nigra
807,2392,./data/standardized_images/2392.jpg,Populus_Nigra
808,2393,./data/standardized_images/2393.jpg,Populus_Nigra
809,2394,./data/standardized_images/2394.jpg,Populus_Nigra
810,2395,./data/standardized_images/2395.jpg,Quercus_Chrysolepis
811,2396,./data/standardized_images/2396.jpg,Quercus_Chrysolepis
812,2397,./data/standardized_images/2397.jpg,Quercus_Chrysolepis
813,2398,./data/standardized_images/2398.jpg,Quercus_Chrysolepis
814,2399,./data/standardized_images/2399.jpg,Quercus_Chrysolepis
815,2400,./data/standardized_images/2400.jpg,Betula_Austrosinensis
816,2401,./data/standardized_images/2401.jpg,Betula_Austrosinensis
817,2402,./data/standardized_images/2402.jpg,Betula_Austrosinensis
818,2403,./data/standardized_images/2403.jpg,Betula_Austrosinensis
819,2404,./data/standardized_images/2404.jpg,Betula_Austrosinensis
820,2405,./data/standardized_images/2405.jpg,Acer_Mono
821,2406,./data/standardized_images/2406.jpg,Acer_Mono
822,2407,./data/standardized_images/2407.jpg,Acer_Mono
823,2408,./data/standardized_images/2408.jpg,Acer_Mono
824,2409,./data/standardized_images/2409.jpg,Acer_Mono
825,2410,./data/standardized_images/2410.jpg,Eucalyptus_Glaucescens
826,2411,./data/standardized_images/2411.jpg,Eucalyptus_Glaucescens
827,2412,./data/standardized_images/2412.jpg,Eucalyptus_Glaucescens
828,2413,./data/standardized_images/2413.jpg,Eucalyptus_Glaucescens
829,2414,./data/standardized_images/2414.jpg,Eucalyptus_Glaucescens
830,2415,./data/standardized_images/2415.jpg,Alnus_Rubra
831,2416,./data/standardized_images/2416.jpg,Alnus_Rubra
832,2417,./data/standardized_images/2417.jpg,Alnus_Rubra
833,2418,./data/standardized_images/2418.jpg,Alnus_Rubra
834,2419,./data/standardized_images/2419.jpg,Alnus_Rubra
835,2420,./data/standardized_images/2420.jpg,Viburnum_Tinus
836,2421,./data/standardized_images/2421.jpg,Viburnum_Tinus
837,2422,./data/standardized_images/2422.jpg,Viburnum_Tinus
838,2423,./data/standardized_images/2423.jpg,Viburnum_Tinus
839,2424,./data/standardized_images/2424.jpg,Viburnum_Tinus
840,2425,./data/standardized_images/2425.jpg,Populus_Adenopoda
841,2426,./data/standardized_images/2426.jpg,Populus_Adenopoda
842,2427,./data/standardized_images/2427.jpg,Populus_Adenopoda
843,2428,./data/standardized_images/2428.jpg,Populus_Adenopoda
844,2429,./data/standardized_images/2429.jpg,Populus_Adenopoda
845,2430,./data/standardized_images/2430.jpg,Quercus_Pyrenaica
846,2431,./data/standardized_images/2431.jpg,Quercus_Pyrenaica
847,2432,./data/standardized_images/2432.jpg,Quercus_Pyrenaica
848,2433,./data/standardized_images/2433.jpg,Quercus_Pyrenaica
849,2434,./data/standardized_images/2434.jpg,Quercus_Pyrenaica
850,2435,./data/standardized_images/2435.jpg,Eucalyptus_Neglecta
851,2436,./data/standardized_images/2436.jpg,Eucalyptus_Neglecta
852,2437,./data/standardized_images/2437.jpg,Eucalyptus_Neglecta
853,2438,./data/standardized_images/2438.jpg,Eucalyptus_Neglecta
854,2439,./data/standardized_images/2439.jpg,Eucalyptus_Neglecta
855,2440,./data/standardized_images/2440.jpg,Quercus_Pubescens
856,2441,./data/standardized_images/2441.jpg,Quercus_Pubescens
857,2442,./data/standardized_images/2442.jpg,Quercus_Pubescens
858,2443,./data/standardized_images/2443.jpg,Quercus_Pubescens
859,2444,./data/standardized_images/2444.jpg,Quercus_Pubescens
860,2445,./data/standardized_images/2445.jpg,Morus_Nigra
861,2446,./data/standardized_images/2446.jpg,Morus_Nigra
862,2447,./data/standardized_images/2447.jpg,Morus_Nigra
863,2448,./data/standardized_images/2448.jpg,Morus_Nigra
864,2449,./data/standardized_images/2449.jpg,Morus_Nigra
865,2450,./data/standardized_images/2450.jpg,Quercus_x_Turneri
866,2451,./data/standardized_images/2451.jpg,Quercus_x_Turneri
867,2452,./data/standardized_images/2452.jpg,Quercus_x_Turneri
868,2453,./data/standardized_images/2453.jpg,Quercus_x_Turneri
869,2454,./data/standardized_images/2454.jpg,Quercus_x_Turneri
870,2455,./data/standardized_images/2455.jpg,Quercus_Imbricaria
871,2456,./data/standardized_images/2456.jpg,Quercus_Imbricaria
872,2457,./data/standardized_images/2457.jpg,Quercus_Imbricaria
873,2458,./data/standardized_images/2458.jpg,Quercus_Imbricaria
874,2459,./data/standardized_images/2459.jpg,Quercus_Imbricaria
875,2460,./data/standardized_images/2460.jpg,Quercus_Crassipes
876,2461,./data/standardized_images/2461.jpg,Quercus_Crassipes
877,2462,./data/standardized_images/2462.jpg,Quercus_Crassipes
878,2463,./data/standardized_images/2463.jpg,Quercus_Crassipes
879,2464,./data/standardized_images/2464.jpg,Quercus_Crassipes
880,2465,./data/standardized_images/2465.jpg,Eucalyptus_Urnigera
881,2466,./data/standardized_images/2466.jpg,Eucalyptus_Urnigera
882,2467,./data/standardized_images/2467.jpg,Eucalyptus_Urnigera
883,2468,./data/standardized_images/2468.jpg,Eucalyptus_Urnigera
884,2469,./data/standardized_images/2469.jpg,Eucalyptus_Urnigera
885,2470,./data/standardized_images/2470.jpg,Acer_Pictum
886,2471,./data/standardized_images/2471.jpg,Acer_Pictum
887,2472,./data/standardized_images/2472.jpg,Acer_Pictum
888,2473,./data/standardized_images/2473.jpg,Acer_Pictum
889,2474,./data/standardized_images/2474.jpg,Acer_Pictum
890,2475,./data/standardized_images/2475.jpg,Alnus_Rubra
891,2476,./data/standardized_images/2476.jpg,Alnus_Rubra
892,2477,./data/standardized_images/2477.jpg,Alnus_Rubra
893,2478,./data/standardized_images/2478.jpg,Alnus_Rubra
894,2479,./data/standardized_images/2479.jpg,Alnus_Rubra
895,2480,./data/standardized_images/2480.jpg,Quercus_Dolicholepis
896,2481,./data/standardized_images/2481.jpg,Quercus_Dolicholepis
897,2482,./data/standardized_images/2482.jpg,Quercus_Dolicholepis
898,2483,./data/standardized_images/2483.jpg,Quercus_Dolicholepis
899,2484,./data/standardized_images/2484.jpg,Quercus_Dolicholepis
900,2485,./data/standardized_images/2485.jpg,Acer_Opalus
901,2486,./data/standardized_images/2486.jpg,Acer_Opalus
902,2487,./data/standardized_images/2487.jpg,Acer_Opalus
903,2488,./data/standardized_images/2488.jpg,Acer_Opalus
904,2489,./data/standardized_images/2489.jpg,Acer_Opalus
905,2490,./data/standardized_images/2490.jpg,Quercus_Trojana
906,2491,./data/standardized_images/2491.jpg,Quercus_Trojana
907,2492,./data/standardized_images/2492.jpg,Quercus_Trojana
908,2493,./data/standardized_images/2493.jpg,Quercus_Trojana
909,2494,./data/standardized_images/2494.jpg,Quercus_Trojana
910,2495,./data/standardized_images/2495.jpg,Quercus_Suber
911,2496,./data/standardized_images/2496.jpg,Quercus_Suber
912,2497,./data/standardized_images/2497.jpg,Quercus_Suber
913,2498,./data/standardized_images/2498.jpg,Quercus_Suber
914,2499,./data/standardized_images/2499.jpg,Quercus_Suber
915,2500,./data/standardized_images/2500.jpg,Acer_Platanoids
916,2501,./data/standardized_images/2501.jpg,Acer_Platanoids
917,2502,./data/standardized_images/2502.jpg,Acer_Platanoids
918,2503,./data/standardized_images/2503.jpg,Acer_Platanoids
919,2504,./data/standardized_images/2504.jpg,Acer_Platanoids
920,2505,./data/standardized_images/2505.jpg,Quercus_Vulcanica
921,2506,./data/standardized_images/2506.jpg,Quercus_Vulcanica
922,2507,./data/standardized_images/2507.jpg,Quercus_Vulcanica
923,2508,./data/standardized_images/2508.jpg,Quercus_Vulcanica
924,2509,./data/standardized_images/2509.jpg,Quercus_Vulcanica
925,2510,./data/standardized_images/2510.jpg,Acer_Palmatum
926,2511,./data/standardized_images/2511.jpg,Acer_Palmatum
927,2512,./data/standardized_images/2512.jpg,Acer_Palmatum
928,2513,./data/standardized_images/2513.jpg,Acer_Palmatum
929,2514,./data/standardized_images/2514.jpg,Acer_Palmatum
930,2515,./data/standardized_images/2515.jpg,Lithocarpus_Cleistocarpus
931,2516,./data/standardized_images/2516.jpg,Lithocarpus_Cleistocarpus
932,2517,./data/standardized_images/2517.jpg,Lithocarpus_Cleistocarpus
933,2518,./data/standardized_images/2518.jpg,Lithocarpus_Cleistocarpus
934,2519,./data/standardized_images/2519.jpg,Lithocarpus_Cleistocarpus
935,2520,./data/standardized_images/2520.jpg,Quercus_Chrysolepis
936,2521,./data/standardized_images/2521.jpg,Quercus_Chrysolepis
937,2522,./data/standardized_images/2522.jpg,Quercus_Chrysolepis
938,2523,./data/standardized_images/2523.jpg,Quercus_Chrysolepis
939,2524,./data/standardized_images/2524.jpg,Quercus_Chrysolepis
940,2525,./data/standardized_images/2525.jpg,Quercus_Variabilis
941,2526,./data/standardized_images/2526.jpg,Quercus_Variabilis
942,2527,./data/standardized_images/2527.jpg,Quercus_Variabilis
943,2528,./data/standardized_images/2528.jpg,Quercus_Variabilis
944,2529,./data/standardized_images/2529.jpg,Quercus_Variabilis
945,2530,./data/standardized_images/2530.jpg,Magnolia_Heptapeta
946,2531,./data/standardized_images/2531.jpg,Magnolia_Heptapeta
947,2532,./data/standardized_images/2532.jpg,Magnolia_Heptapeta
948,2533,./data/standardized_images/2533.jpg,Magnolia_Heptapeta
949,2534,./data/standardized_images/2534.jpg,Magnolia_Heptapeta
950,2535,./data/standardized_images/2535.jpg,Quercus_Palustris
951,2536,./data/standardized_images/2536.jpg,Quercus_Palustris
952,2537,./data/standardized_images/2537.jpg,Quercus_Palustris
953,2538,./data/standardized_images/2538.jpg,Quercus_Palustris
954,2539,./data/standardized_images/2539.jpg,Quercus_Palustris
955,2540,./data/standardized_images/2540.jpg,Quercus_Crassipes
956,2541,./data/standardized_images/2541.jpg,Quercus_Crassipes
957,2542,./data/standardized_images/2542.jpg,Quercus_Crassipes
958,2543,./data/standardized_images/2543.jpg,Quercus_Crassipes
959,2544,./data/standardized_images/2544.jpg,Quercus_Crassipes
960,2545,./data/standardized_images/2545.jpg,Acer_Platanoids
961,2546,./data/standardized_images/2546.jpg,Acer_Platanoids
962,2547,./data/standardized_images/2547.jpg,Acer_Platanoids
963,2548,./data/standardized_images/2548.jpg,Acer_Platanoids
964,2549,./data/standardized_images/2549.jpg,Acer_Platanoids
965,2550,./data/standardized_images/2550.jpg,Quercus_Pyrenaica
966,2551,./data/standardized_images/2551.jpg,Quercus_Pyrenaica
967,2552,./data/standardized_images/2552.jpg,Quercus_Pyrenaica
968,2553,./data/standardized_images/2553.jpg,Quercus_Pyrenaica
969,2554,./data/standardized_images/2554.jpg,Quercus_Pyrenaica
970,2555,./data/standardized_images/2555.jpg,Alnus_Viridis
971,2556,./data/standardized_images/2556.jpg,Alnus_Viridis
972,2557,./data/standardized_images/2557.jpg,Alnus_Viridis
973,2558,./data/standardized_images/2558.jpg,Alnus_Viridis
974,2559,./data/standardized_images/2559.jpg,Alnus_Viridis
975,2560,./data/standardized_images/2560.jpg,Fagus_Sylvatica
976,2561,./data/standardized_images/2561.jpg,Fagus_Sylvatica
977,2562,./data/standardized_images/2562.jpg,Fagus_Sylvatica
978,2563,./data/standardized_images/2563.jpg,Fagus_Sylvatica
979,2564,./data/standardized_images/2564.jpg,Fagus_Sylvatica
980,2565,./data/standardized_images/2565.jpg,Zelkova_Serrata
981,2566,./data/standardized_images/2566.jpg,Zelkova_Serrata
982,2567,./data/standardized_images/2567.jpg,Zelkova_Serrata
983,2568,./data/standardized_images/2568.jpg,Zelkova_Serrata
984,2569,./data/standardized_images/2569.jpg,Zelkova_Serrata
985,2570,./data/standardized_images/2570.jpg,Magnolia_Salicifolia
986,2571,./data/standardized_images/2571.jpg,Magnolia_Salicifolia
987,2572,./data/standardized_images/2572.jpg,Magnolia_Salicifolia
988,2573,./data/standardized_images/2573.jpg,Magnolia_Salicifolia
989,2574,./data/standardized_images/2574.jpg,Magnolia_Salicifolia
990,2575,./data/standardized_images/2575.jpg,Betula_Pendula
991,2576,./data/standardized_images/2576.jpg,Betula_Pendula
992,2577,./data/standardized_images/2577.jpg,Betula_Pendula
993,2578,./data/standardized_images/2578.jpg,Betula_Pendula
994,2579,./data/standardized_images/2579.jpg,Betula_Pendula
995,2580,./data/standardized_images/2580.jpg,Quercus_Agrifolia
996,2581,./data/standardized_images/2581.jpg,Quercus_Agrifolia
997,2582,./data/standardized_images/2582.jpg,Quercus_Agrifolia
998,2583,./data/standardized_images/2583.jpg,Quercus_Agrifolia
999,2584,./data/standardized_images/2584.jpg,Quercus_Agrifolia
1000,2585,./data/standardized_images/2585.jpg,Betula_Austrosinensis
1001,2586,./data/standardized_images/2586.jpg,Betula_Austrosinensis
1002,2587,./data/standardized_images/2587.jpg,Betula_Austrosinensis
1003,2588,./data/standardized_images/2588.jpg,Betula_Austrosinensis
1004,2589,./data/standardized_images/2589.jpg,Betula_Austrosinensis
1005,2590,./data/standardized_images/2590.jpg,Olea_Europaea
1006,2591,./data/standardized_images/2591.jpg,Olea_Europaea
1007,2592,./data/standardized_images/2592.jpg,Olea_Europaea
1008,2593,./data/standardized_images/2593.jpg,Olea_Europaea
1009,2594,./data/standardized_images/2594.jpg,Olea_Europaea
1010,2595,./data/standardized_images/2595.jpg,Quercus_Ellipsoidalis
1011,2596,./data/standardized_images/2596.jpg,Quercus_Ellipsoidalis
1012,2597,./data/standardized_images/2597.jpg,Quercus_Ellipsoidalis
1013,2598,./data/standardized_images/2598.jpg,Quercus_Ellipsoidalis
1014,2599,./data/standardized_images/2599.jpg,Quercus_Ellipsoidalis
1015,2600,./data/standardized_images/2600.jpg,Quercus_x_Hispanica
1016,2601,./data/standardized_images/2601.jpg,Quercus_x_Hispanica
1017,2602,./data/standardized_images/2602.jpg,Quercus_x_Hispanica
1018,2603,./data/standardized_images/2603.jpg,Quercus_x_Hispanica
1019,2604,./data/standardized_images/2604.jpg,Quercus_x_Hispanica
1020,2605,./data/standardized_images/2605.jpg,Lithocarpus_Cleistocarpus
1021,2606,./data/standardized_images/2606.jpg,Lithocarpus_Cleistocarpus
1022,2607,./data/standardized_images/2607.jpg,Lithocarpus_Cleistocarpus
1023,2608,./data/standardized_images/2608.jpg,Lithocarpus_Cleistocarpus
1024,2609,./data/standardized_images/2609.jpg,Lithocarpus_Cleistocarpus
1025,2610,./data/standardized_images/2610.jpg,Quercus_Kewensis
1026,2611,./data/standardized_images/2611.jpg,Quercus_Kewensis
1027,2612,./data/standardized_images/2612.jpg,Quercus_Kewensis
1028,2613,./data/standardized_images/2613.jpg,Quercus_Kewensis
1029,2614,./data/standardized_images/2614.jpg,Quercus_Kewensis
1030,2615,./data/standardized_images/2615.jpg,Quercus_x_Hispanica
1031,2616,./data/standardized_images/2616.jpg,Quercus_x_Hispanica
1032,2617,./data/standardized_images/2617.jpg,Quercus_x_Hispanica
1033,2618,./data/standardized_images/2618.jpg,Quercus_x_Hispanica
1034,2619,./data/standardized_images/2619.jpg,Quercus_x_Hispanica
1035,2620,./data/standardized_images/2620.jpg,Quercus_Palustris
1036,2621,./data/standardized_images/2621.jpg,Quercus_Palustris
1037,2622,./data/standardized_images/2622.jpg,Quercus_Palustris
1038,2623,./data/standardized_images/2623.jpg,Quercus_Palustris
1039,2624,./data/standardized_images/2624.jpg,Quercus_Palustris
1040,2625,./data/standardized_images/2625.jpg,Quercus_Shumardii
1041,2626,./data/standardized_images/2626.jpg,Quercus_Shumardii
1042,2627,./data/standardized_images/2627.jpg,Quercus_Shumardii
1043,2628,./data/standardized_images/2628.jpg,Quercus_Shumardii
1044,2629,./data/standardized_images/2629.jpg,Quercus_Shumardii
1045,2630,./data/standardized_images/2630.jpg,Quercus_Rubra
1046,2631,./data/standardized_images/2631.jpg,Quercus_Rubra
1047,2632,./data/standardized_images/2632.jpg,Quercus_Rubra
1048,2633,./data/standardized_images/2633.jpg,Quercus_Rubra
1049,2634,./data/standardized_images/2634.jpg,Quercus_Rubra
1050,2635,./data/standardized_images/2635.jpg,Alnus_Viridis
1051,2636,./data/standardized_images/2636.jpg,Alnus_Viridis
1052,2637,./data/standardized_images/2637.jpg,Alnus_Viridis
1053,2638,./data/standardized_images/2638.jpg,Alnus_Viridis
1054,2639,./data/standardized_images/2639.jpg,Alnus_Viridis
1055,2640,./data/standardized_images/2640.jpg,Liquidambar_Styraciflua
1056,2641,./data/standardized_images/2641.jpg,Liquidambar_Styraciflua
1057,2642,./data/standardized_images/2642.jpg,Liquidambar_Styraciflua
1058,2643,./data/standardized_images/2643.jpg,Liquidambar_Styraciflua
1059,2644,./data/standardized_images/2644.jpg,Liquidambar_Styraciflua
1060,2645,./data/standardized_images/2645.jpg,Cotinus_Coggygria
1061,2646,./data/standardized_images/2646.jpg,Cotinus_Coggygria
1062,2647,./data/standardized_images/2647.jpg,Cotinus_Coggygria
1063,2648,./data/standardized_images/2648.jpg,Cotinus_Coggygria
1064,2649,./data/standardized_images/2649.jpg,Cotinus_Coggygria
1065,2650,./data/standardized_images/2650.jpg,Acer_Pictum
1066,2651,./data/standardized_images/2651.jpg,Acer_Pictum
1067,2652,./data/standardized_images/2652.jpg,Acer_Pictum
1068,2653,./data/standardized_images/2653.jpg,Acer_Pictum
1069,2654,./data/standardized_images/2654.jpg,Acer_Pictum
1070,2655,./data/standardized_images/2655.jpg,Magnolia_Heptapeta
1071,2656,./data/standardized_images/2656.jpg,Magnolia_Heptapeta
1072,2657,./data/standardized_images/2657.jpg,Magnolia_Heptapeta
1073,2658,./data/standardized_images/2658.jpg,Magnolia_Heptapeta
1074,2659,./data/standardized_images/2659.jpg,Magnolia_Heptapeta
1075,2660,./data/standardized_images/2660.jpg,Acer_Rufinerve
1076,2661,./data/standardized_images/2661.jpg,Acer_Rufinerve
1077,2662,./data/standardized_images/2662.jpg,Acer_Rufinerve
1078,2663,./data/standardized_images/2663.jpg,Acer_Rufinerve
1079,2664,./data/standardized_images/2664.jpg,Acer_Rufinerve
1080,2665,./data/standardized_images/2665.jpg,Acer_Saccharinum
1081,2666,./data/standardized_images/2666.jpg,Acer_Saccharinum
1082,2667,./data/standardized_images/2667.jpg,Acer_Saccharinum
1083,2668,./data/standardized_images/2668.jpg,Acer_Saccharinum
1084,2669,./data/standardized_images/2669.jpg,Acer_Saccharinum
1085,2670,./data/standardized_images/2670.jpg,Crataegus_Monogyna
1086,2671,./data/standardized_images/2671.jpg,Crataegus_Monogyna
1087,2672,./data/standardized_images/2672.jpg,Crataegus_Monogyna
1088,2673,./data/standardized_images/2673.jpg,Crataegus_Monogyna
1089,2674,./data/standardized_images/2674.jpg,Crataegus_Monogyna
1090,2675,./data/standardized_images/2675.jpg,Populus_Adenopoda
1091,2676,./data/standardized_images/2676.jpg,Populus_Adenopoda
1092,2677,./data/standardized_images/2677.jpg,Populus_Adenopoda
1093,2678,./data/standardized_images/2678.jpg,Populus_Adenopoda
1094,2679,./data/standardized_images/2679.jpg,Populus_Adenopoda
1095,2680,./data/standardized_images/2680.jpg,Quercus_Crassifolia
1096,2681,./data/standardized_images/2681.jpg,Quercus_Crassifolia
1097,2682,./data/standardized_images/2682.jpg,Quercus_Crassifolia
1098,2683,./data/standardized_images/2683.jpg,Quercus_Crassifolia
1099,2684,./data/standardized_images/2684.jpg,Quercus_Crassifolia
1100,2685,./data/standardized_images/2685.jpg,Alnus_Sieboldiana
1101,2686,./data/standardized_images/2686.jpg,Alnus_Sieboldiana
1102,2687,./data/standardized_images/2687.jpg,Alnus_Sieboldiana
1103,2688,./data/standardized_images/2688.jpg,Alnus_Sieboldiana
1104,2689,./data/standardized_images/2689.jpg,Alnus_Sieboldiana
1105,2690,./data/standardized_images/2690.jpg,Alnus_Viridis
1106,2691,./data/standardized_images/2691.jpg,Alnus_Viridis
1107,2692,./data/standardized_images/2692.jpg,Alnus_Viridis
1108,2693,./data/standardized_images/2693.jpg,Alnus_Viridis
1109,2694,./data/standardized_images/2694.jpg,Alnus_Viridis
1110,2695,./data/standardized_images/2695.jpg,Quercus_Rhysophylla
1111,2696,./data/standardized_images/2696.jpg,Quercus_Rhysophylla
1112,2697,./data/standardized_images/2697.jpg,Quercus_Rhysophylla
1113,2698,./data/standardized_images/2698.jpg,Quercus_Rhysophylla
1114,2699,./data/standardized_images/2699.jpg,Quercus_Rhysophylla
1115,2700,./data/standardized_images/2700.jpg,Alnus_Sieboldiana
1116,2701,./data/standardized_images/2701.jpg,Alnus_Sieboldiana
1117,2702,./data/standardized_images/2702.jpg,Alnus_Sieboldiana
1118,2703,./data/standardized_images/2703.jpg,Alnus_Sieboldiana
